time_s,step_id,self_bias_V,plasma_potential_V,total_absorbed_power_W,electron_density_m3,mean_electron_energy_eV,port_dc_series_drive_absorbed_power_W,port_dc_series_drive_source_voltage_V,port_dc_series_drive_gap_voltage_V,port_dc_series_drive_current_A,port_dc_series_drive_delivered_power_W,port_dc_series_drive_ballast_resistance_ohm,port_dc_series_drive_plasma_resistance_ohm,port_dc_series_drive_plasma_conductance_S,port_dc_series_drive_conductance_multiplier,port_dc_series_drive_electron_mobility_m2_V_s,port_dc_series_drive_electric_field_V_m,port_dc_series_drive_reduced_field_Td,port_dc_series_drive_gap_m,port_dc_series_drive_electrode_area_m2,port_dc_series_drive_waveform_multiplier,ne_plasma_m3,mean_energy_plasma_eV,pabs_plasma_W,Tg_plasma_K,pressure_plasma_Pa,total_density_plasma_m3,electronegativity_plasma,residence_time_plasma_s,debye_length_plasma_m,EoverN_plasma_Td,ion_loss_family_plasma,ion_loss_area_plasma_m2,ion_loss_h_factor_plasma,ion_loss_characteristic_length_plasma_m,ambipolar_loss_rate_plasma_s,warning_high_electronegativity_plasma,warning_ion_ion_afterglow_plasma,warning_pressure_deviation_plasma,warning_debye_ratio_plasma,film_wall_m
0.00011055276381909548,dc_series_circuit,0.0,1.6578331037083456,0.3205729783426641,3.218492744682729e+17,3.9115364192675237,0.3205729783426641,1000.0,33.15666207416691,0.009668433379258332,0.3205729783426641,100000.0,3429.372761185677,0.00029159851367521164,1.0,0.45,8289.165518541728,2.575208522765878,0.004,5.0265482457e-05,1.0,3.218492744682729e+17,3.9115364192675233,0.3205729783426641,300.0,13332.234632072446,3.2188327451009016e+24,0.0,inf,2.591591757124855e-05,2.575208522765878,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00011557788944723618,dc_series_circuit,0.0,1.6576989811094185,0.32054793257399883,3.2187620796341235e+17,3.9113828882925676,0.32054793257399883,1000.0,33.153979622188366,0.009668460203778116,0.32054793257399883,100000.0,3429.085803056094,0.00029162291567880075,1.0,0.45,8288.494905547092,2.575000190689482,0.004,5.0265482457e-05,1.0,3.2187620796341235e+17,3.9113828882925676,0.32054793257399883,300.0,13332.234588826856,3.218832734660017e+24,0.0,inf,2.591432467700054e-05,2.575000190689482,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0001206030150753769,dc_series_circuit,0.0,1.657596509205525,0.3205287970917836,3.2189678854029805e+17,3.911265589373219,0.3205287970917836,1000.0,33.1519301841105,0.009668480698158895,0.3205287970917836,100000.0,3428.866563329169,0.00029164156187783406,1.0,0.45,8287.982546027624,2.5748410234718593,0.004,5.0265482457e-05,1.0,3.2189678854029805e+17,3.911265589373219,0.3205287970917836,300.0,13332.234545604622,3.2188327242247723e+24,0.0,inf,2.5913107678980072e-05,2.5748410234718593,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0001256281407035176,dc_series_circuit,0.0,1.6575182162476203,0.32051417670075333,3.219125147042952e+17,3.9111759693782124,0.32051417670075333,1000.0,33.150364324952406,0.009668496356750477,0.32051417670075333,100000.0,3428.699055340395,0.0002916558099324707,1.0,0.45,8287.5910812381,2.5747194148123422,0.004,5.0265482457e-05,1.0,3.219125147042952e+17,3.9111759693782124,0.32051417670075333,300.0,13332.234502400259,3.218832713793841e+24,0.0,inf,2.5912177842073457e-05,2.5747194148123422,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0001306532663316583,dc_series_circuit,0.0,1.6574583955019992,0.3205030057691196,3.219245314842549e+17,3.911107495551014,0.3205030057691196,1000.0,33.149167910039985,0.0096685083208996,0.3205030057691196,100000.0,3428.5710690639035,0.00029166669724977533,1.0,0.45,8287.291977509996,2.5746265001108255,0.004,5.0265482457e-05,1.0,3.219245314842549e+17,3.911107495551014,0.3205030057691196,300.0,13332.23445920954,3.218832703366204e+24,0.0,inf,2.591146739154737e-05,2.5746265001108255,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.000135678391959799,dc_series_circuit,0.0,1.657412687660919,0.3204944702633062,3.219337138512551e+17,3.9110551775653404,0.3204944702633062,1000.0,33.14825375321838,0.009668517462467816,0.3204944702633062,100000.0,3428.4732775108973,0.00029167501656189343,1.0,0.45,8287.063438304594,2.5745555078019953,0.004,5.0265482457e-05,1.0,3.219337138512551e+17,3.9110551775653404,0.3204944702633062,300.0,13332.234416029243,3.2188326929410836e+24,0.0,inf,2.591092455451038e-05,2.5745555078019953,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0001407035175879397,dc_series_circuit,0.0,1.6573777626773571,0.3204879483426018,3.219407303633238e+17,3.9110152033294234,0.3204879483426018,1000.0,33.14755525354714,0.009668524447464528,0.3204879483426018,100000.0,3428.398555918194,0.0002916813735887775,1.0,0.45,8286.888813386784,2.574501265130836,0.004,5.0265482457e-05,1.0,3.219407303633238e+17,3.9110152033294234,0.3204879483426018,300.0,13332.23437285692,3.218832682517888e+24,0.0,inf,2.591050978167038e-05,2.574501265130836,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0001457286432160804,dc_series_circuit,0.0,1.6573510763699575,0.32048296491261286,3.2194609190510816e+17,3.910984660372186,0.32048296491261286,1000.0,33.14702152739915,0.009668529784726008,0.32048296491261286,100000.0,3428.341460949275,0.0002916862311967926,1.0,0.45,8286.755381849787,2.5744598200730042,0.004,5.0265482457e-05,1.0,3.2194609190510816e+17,3.910984660372186,0.32048296491261286,300.0,13332.234329690677,3.2188326720961605e+24,0.0,inf,2.591019285689615e-05,2.5744598200730042,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00015075376884422112,dc_series_circuit,0.0,1.6573306849767375,0.3204791569978856,3.219501888530571e+17,3.9109613235551586,0.3204791569978856,1000.0,33.14661369953475,0.009668533863004652,0.3204791569978856,100000.0,3428.2978339007345,0.0002916899430707264,1.0,0.45,8286.653424883687,2.57442815327035,0.004,5.0265482457e-05,1.0,3.219501888530571e+17,3.910961323555158,0.3204791569978856,300.0,13332.234286529088,3.218832661675557e+24,0.0,inf,2.5909950694876595e-05,2.57442815327035,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00015577889447236182,dc_series_circuit,0.0,1.6573151034103728,0.320476247274106,3.219533194999574e+17,3.9109434928147655,0.320476247274106,1000.0,33.146302068207454,0.009668536979317926,0.320476247274106,100000.0,3428.2644974220066,0.00029169277946668995,1.0,0.45,8286.575517051864,2.574403957850652,0.004,5.0265482457e-05,1.0,3.219533194999574e+17,3.910943492814765,0.320476247274106,300.0,13332.234243371051,3.2188326512558104e+24,0.0,inf,2.5909765657759137e-05,2.574403957850652,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00016080402010050252,dc_series_circuit,0.0,1.6573031969460192,0.3204740238427739,3.219557117853728e+17,3.910929869166283,0.3204740238427739,1000.0,33.146063938920385,0.009668539360610797,0.3204740238427739,100000.0,3428.239023771883,0.0002916949469001029,1.0,0.45,8286.515984730097,2.5743854711800287,0.004,5.0265482457e-05,1.0,3.219557117853728e+17,3.9109298691662837,0.3204740238427739,300.0,13332.234200215735,3.2188326408367206e+24,0.0,inf,2.590962426878709e-05,2.5743854711800287,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00016582914572864322,dc_series_circuit,0.0,1.6572940985954465,0.3204723248021321,3.219575398786335e+17,3.910919460118288,0.3204723248021321,1000.0,33.14588197190893,0.009668541180280911,0.3204723248021321,100000.0,3428.219558035321,0.0002916966031700403,1.0,0.45,8286.470492977232,2.5743713465154006,0.004,5.0265482457e-05,1.0,3.219575398786335e+17,3.9109194601182877,0.3204723248021321,300.0,13332.234157062489,3.218832630418131e+24,0.0,inf,2.5909516231005255e-05,2.5743713465154006,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00017085427135678393,dc_series_circuit,0.0,1.6572871458904501,0.32047102644235514,3.219589368698952e+17,3.9109115073083545,0.32047102644235514,1000.0,33.145742917809,0.00966854257082191,0.32047102644235514,100000.0,3428.204682868902,0.0002916978688574532,1.0,0.45,8286.43572945225,2.574360554806495,0.004,5.0265482457e-05,1.0,3.219589368698952e+17,3.910911507308354,0.32047102644235514,300.0,13332.234113910832,3.218832619999925e+24,0.0,inf,2.590943367648021e-05,2.574360554806495,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00017587939698492463,dc_series_circuit,0.0,1.6572818326978525,0.320470034247609,3.2196000444554675e+17,3.910905431336254,0.320470034247609,1000.0,33.14563665395705,0.009668543633460428,0.320470034247609,100000.0,3428.1933154077346,0.0002916988360911801,1.0,0.45,8286.409163489261,2.5743523098472996,0.004,5.0265482457e-05,1.0,3.2196000444554675e+17,3.910905431336254,0.320470034247609,300.0,13332.234070760383,3.218832609582011e+24,0.0,inf,2.5909370594006636e-05,2.5743523098472996,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00018090452261306533,dc_series_circuit,0.0,1.6572777722335243,0.3204692759893476,3.219608203160973e+17,3.910900789429576,0.3204692759893476,1000.0,33.145555444670485,0.009668544445553295,0.3204692759893476,100000.0,3428.1846281334115,0.00029169957527768364,1.0,0.45,8286.388861167621,2.5743460108235974,0.004,5.0265482457e-05,1.0,3.219608203160973e+17,3.9109007894295753,0.3204692759893476,300.0,13332.234027610863,3.218832599164321e+24,0.0,inf,2.5909322389858155e-05,2.5743460108235974,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00018592964824120604,dc_series_circuit,0.0,1.657274668979367,0.32046869648211074,3.219614438567609e+17,3.910897243292687,0.32046869648211074,1000.0,33.145493379587336,0.009668545066204128,0.32046869648211074,100000.0,3428.1779887902267,0.0002917001402114746,1.0,0.45,8286.373344896834,2.5743411986899867,0.004,5.0265482457e-05,1.0,3.219614438567609e+17,3.910897243292687,0.32046869648211074,300.0,13332.233984462051,3.218832588746802e+24,0.0,inf,2.5909285554246253e-05,2.5743411986899867,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00019095477386934674,dc_series_circuit,0.0,1.6572722971114253,0.32046825355519315,3.219619204406696e+17,3.9108945344120585,0.32046825355519315,1000.0,33.145445942228505,0.009668545540577715,0.32046825355519315,100000.0,3428.172914232144,0.0002917005720010433,1.0,0.45,8286.361485557127,2.5743375226610197,0.004,5.0265482457e-05,1.0,3.219619204406696e+17,3.910894534412059,0.32046825355519315,300.0,13332.233941313783,3.218832578329414e+24,0.0,inf,2.5909257405117744e-05,2.5743375226610197,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00019597989949748744,dc_series_circuit,0.0,1.6572704840379684,0.3204679149785399,3.219622847458664e+17,3.9108924652134913,0.3204679149785399,1000.0,33.145409680759364,0.009668545903192407,0.3204679149785399,100000.0,3428.1690352026208,0.00029170090206502764,1.0,0.45,8286.352420189842,2.574334714639951,0.004,5.0265482457e-05,1.0,3.219622847458664e+17,3.9108924652134913,0.3204679149785399,300.0,13332.233898165927,3.2188325679121257e+24,0.0,inf,2.5909235892648733e-05,2.574334714639951,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00020100502512562814,dc_series_circuit,0.0,1.65726909807276,0.3204676561608444,3.219625632317161e+17,3.910890884949758,0.3204676561608444,1000.0,33.1453819614552,0.009668546180385448,0.3204676561608444,100000.0,3428.1660699617014,0.0002917011543758648,1.0,0.45,8286.3454903638,2.574332570070909,0.004,5.0265482457e-05,1.0,3.219625632317161e+17,3.910890884949758,0.3204676561608444,300.0,13332.233855018387,3.218832557494914e+24,0.0,inf,2.5909219452839593e-05,2.574332570070909,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00020603015075376885,dc_series_circuit,0.0,1.6572680383962923,0.32046745827489886,3.219627761557747e+17,3.9108896782047045,0.32046745827489886,1000.0,33.145360767925844,0.009668546392320742,0.32046745827489886,100000.0,3428.1638028082066,0.00029170134728709356,1.0,0.45,8286.34019198146,2.574330932345107,0.004,5.0265482457e-05,1.0,3.219627761557747e+17,3.910889678204705,0.32046745827489886,300.0,13332.233811871081,3.2188325470777585e+24,0.0,inf,2.5909206888274167e-05,2.574330932345107,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
