time_s,step_id,self_bias_V,plasma_potential_V,total_absorbed_power_W,electron_density_m3,mean_electron_energy_eV,port_dc_series_drive_absorbed_power_W,port_dc_series_drive_source_voltage_V,port_dc_series_drive_gap_voltage_V,port_dc_series_drive_current_A,port_dc_series_drive_delivered_power_W,port_dc_series_drive_ballast_resistance_ohm,port_dc_series_drive_plasma_resistance_ohm,port_dc_series_drive_plasma_conductance_S,port_dc_series_drive_conductance_multiplier,port_dc_series_drive_electron_mobility_m2_V_s,port_dc_series_drive_electric_field_V_m,port_dc_series_drive_reduced_field_Td,port_dc_series_drive_gap_m,port_dc_series_drive_electrode_area_m2,port_dc_series_drive_waveform_multiplier,ne_plasma_m3,mean_energy_plasma_eV,pabs_plasma_W,Tg_plasma_K,pressure_plasma_Pa,total_density_plasma_m3,electronegativity_plasma,residence_time_plasma_s,debye_length_plasma_m,EoverN_plasma_Td,ion_loss_family_plasma,ion_loss_area_plasma_m2,ion_loss_h_factor_plasma,ion_loss_characteristic_length_plasma_m,ambipolar_loss_rate_plasma_s,warning_high_electronegativity_plasma,warning_ion_ion_afterglow_plasma,warning_pressure_deviation_plasma,warning_debye_ratio_plasma,film_wall_m
0.00019597989949748744,dc_series_circuit,0.0,2.751904177553241,0.24489851134558416,8.9233261595691e+16,0.8683054594009489,0.24489851134558416,500.0,55.038083551064815,0.004449619164489352,0.24489851134558416,100000.0,12369.167229029837,8.084618644762506e-05,1.0,0.45,13759.520887766204,4.274692273622134,0.004,5.0265482457e-05,1.0,8.9233261595691e+16,0.8683054594009492,0.24489851134558416,300.0,13332.2360101092,3.218833077803555e+24,0.0,inf,2.3189535535949555e-05,4.274692273622134,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00020100502512562814,dc_series_circuit,0.0,2.751904175454691,0.24489851118192926,8.923326167215552e+16,0.868305459487784,0.24489851118192926,500.0,55.038083509093816,0.004449619164909062,0.24489851118192926,100000.0,12369.167218430623,8.084618651690265e-05,1.0,0.45,13759.520877273453,4.27469227419889,0.004,5.0265482457e-05,1.0,8.923326167215552e+16,0.8683054594877839,0.24489851118192926,300.0,13332.235998143457,3.218833074914637e+24,0.0,inf,2.318953552717346e-05,4.27469227419889,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00020603015075376885,dc_series_circuit,0.0,2.7519041733988336,0.24489851102160368,8.923326174706445e+16,0.8683054595837978,0.24489851102160368,500.0,55.03808346797667,0.004449619165320233,0.24489851102160368,100000.0,12369.16720804704,8.084618658477085e-05,1.0,0.45,13759.520866994168,4.274692274841965,0.004,5.0265482457e-05,1.0,8.923326174706445e+16,0.8683054595837979,0.24489851102160368,300.0,13332.23598617771,3.2188330720257183e+24,0.0,inf,2.3189535518722074e-05,4.274692274841965,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00021105527638190955,dc_series_circuit,0.0,2.751904171368324,0.2448985108632549,8.92332618210498e+16,0.8683054596852621,0.2448985108632549,500.0,55.03808342736648,0.004449619165726336,0.2448985108632549,100000.0,12369.16719779148,8.084618665180227e-05,1.0,0.45,13759.52085684162,4.274692275524414,0.004,5.0265482457e-05,1.0,8.92332618210498e+16,0.8683054596852621,0.2448985108632549,300.0,13332.235974211962,3.2188330691368004e+24,0.0,inf,2.3189535510463465e-05,4.274692275524414,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00021608040201005025,dc_series_circuit,0.0,2.7519041693528656,0.24489851070607985,8.923326189448672e+16,0.8683054597899621,0.24489851070607985,500.0,55.03808338705731,0.004449619166129427,0.24489851070607985,100000.0,12369.16718761194,8.084618671833681e-05,1.0,0.45,13759.520846764328,4.274692276230242,0.004,5.0265482457e-05,1.0,8.923326189448672e+16,0.8683054597899621,0.24489851070607985,300.0,13332.235962246219,3.2188330662478824e+24,0.0,inf,2.3189535502319335e-05,4.274692276230242,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00022110552763819096,dc_series_circuit,0.0,2.751904167346341,0.24489851054960143,8.923326196759811e+16,0.8683054598965834,0.24489851054960143,500.0,55.03808334692682,0.004449619166530731,0.24489851054960143,100000.0,12369.167177477524,8.084618678457643e-05,1.0,0.45,13759.520836731705,4.274692276949947,0.004,5.0265482457e-05,1.0,8.923326196759811e+16,0.8683054598965834,0.24489851054960143,300.0,13332.235950280474,3.2188330633589645e+24,0.0,inf,2.3189535494243157e-05,4.274692276949947,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00022613065326633166,dc_series_circuit,0.0,2.751904165345121,0.24489851039353674,8.923326204051622e+16,0.8683054600043452,0.24489851039353674,500.0,55.038083306902415,0.004449619166930975,0.24489851039353674,100000.0,12369.167167369898,8.084618685064095e-05,1.0,0.45,13759.520826725604,4.274692277677894,0.004,5.0265482457e-05,1.0,8.923326204051622e+16,0.8683054600043452,0.24489851039353674,300.0,13332.235938314723,3.2188330604700455e+24,0.0,inf,2.3189535486207318e-05,4.274692277677894,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00023115577889447236,dc_series_circuit,0.0,2.751904163347052,0.24489851023771783,8.923326211331955e+16,0.8683054601127843,0.24489851023771783,500.0,55.03808326694104,0.00444961916733059,0.24489851023771783,100000.0,12369.167157278185,8.084618691660145e-05,1.0,0.45,13759.52081673526,4.274692278410734,0.004,5.0265482457e-05,1.0,8.923326211331955e+16,0.8683054601127843,0.24489851023771783,300.0,13332.23592634898,3.2188330575811275e+24,0.0,inf,2.3189535478195443e-05,4.274692278410734,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00023618090452261307,dc_series_circuit,0.0,2.751904161350853,0.2448985100820447,8.923326218605472e+16,0.8683054602216258,0.2448985100820447,500.0,55.038083227017054,0.004449619167729829,0.2448985100820447,100000.0,12369.16714719592,8.084618698250021e-05,1.0,0.45,13759.520806754263,4.27469227914648,0.004,5.0265482457e-05,1.0,8.923326218605472e+16,0.8683054602216257,0.2448985100820447,300.0,13332.235914383233,3.218833054692209e+24,0.0,inf,2.3189535470197796e-05,4.27469227914648,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0002412060301507538,dc_series_circuit,0.0,2.751904159355764,0.24489850992645817,8.923326225874949e+16,0.8683054603307054,0.24489850992645817,500.0,55.03808318711527,0.004449619168128848,0.24489850992645817,100000.0,12369.167137119257,8.084618704836235e-05,1.0,0.45,13759.520796778817,4.274692279883949,0.004,5.0265482457e-05,1.0,8.923326225874947e+16,0.8683054603307054,0.24489850992645817,300.0,13332.235902417486,3.218833051803291e+24,0.0,inf,2.3189535462208584e-05,4.274692279883949,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00024623115577889447,dc_series_circuit,0.0,2.751904157361332,0.24489850977092284,8.923326233142022e+16,0.8683054604399267,0.24489850977092284,500.0,55.03808314722664,0.004449619168527734,0.24489850977092284,100000.0,12369.16712704592,8.084618711420274e-05,1.0,0.45,13759.520786806659,4.27469228062244,0.004,5.0265482457e-05,1.0,8.923326233142022e+16,0.8683054604399267,0.24489850977092284,300.0,13332.23589045174,3.2188330489143726e+24,0.0,inf,2.3189535454224377e-05,4.27469228062244,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0002512562814070352,dc_series_circuit,0.0,2.7519041553672934,0.2448985096154182,8.923326240407669e+16,0.8683054605492326,0.2448985096154182,500.0,55.03808310734586,0.004449619168926541,0.2448985096154182,100000.0,12369.167116974564,8.084618718003019e-05,1.0,0.45,13759.520776836465,4.27469228136154,0.004,5.0265482457e-05,1.0,8.923326240407669e+16,0.8683054605492326,0.2448985096154182,300.0,13332.235878485995,3.2188330460254547e+24,0.0,inf,2.3189535446243158e-05,4.27469228136154,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0002562814070351759,dc_series_circuit,0.0,2.751904153373486,0.24489850945993163,8.92332624767247e+16,0.868305460658588,0.24489850945993163,500.0,55.03808306746972,0.004449619169325303,0.24489850945993163,100000.0,12369.167106904379,8.084618724584999e-05,1.0,0.45,13759.52076686743,4.274692282101001,0.004,5.0265482457e-05,1.0,8.92332624767247e+16,0.8683054606585882,0.24489850945993163,300.0,13332.235866520246,3.218833043136536e+24,0.0,inf,2.3189535438263698e-05,4.274692282101001,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0002613065326633166,dc_series_circuit,0.0,2.751904151379817,0.24489850930445578,8.923326254936768e+16,0.8683054607679734,0.24489850930445578,500.0,55.038083027596336,0.004449619169724036,0.24489850930445578,100000.0,12369.167096834892,8.084618731166522e-05,1.0,0.45,13759.520756899085,4.274692282840676,0.004,5.0265482457e-05,1.0,8.923326254936768e+16,0.8683054607679734,0.24489850930445578,300.0,13332.235854554501,3.218833040247618e+24,0.0,inf,2.3189535430285295e-05,4.274692282840676,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0002663316582914573,dc_series_circuit,0.0,2.7519041493862306,0.24489850914898648,8.923326262200768e+16,0.8683054608773763,0.24489850914898648,500.0,55.03808298772461,0.004449619170122755,0.24489850914898648,100000.0,12369.167086765818,8.084618737747776e-05,1.0,0.45,13759.520746931152,4.27469228358048,0.004,5.0265482457e-05,1.0,8.923326262200768e+16,0.8683054608773764,0.24489850914898648,300.0,13332.235842588756,3.2188330373587e+24,0.0,inf,2.318953542230751e-05,4.27469228358048,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.000271356783919598,dc_series_circuit,0.0,2.7519041473926924,0.24489850899352084,8.923326269464589e+16,0.8683054609867901,0.24489850899352084,500.0,55.038082947853844,0.004449619170521462,0.24489850899352084,100000.0,12369.167076696993,8.084618744328867e-05,1.0,0.45,13759.52073696346,4.274692284320358,0.004,5.0265482457e-05,1.0,8.923326269464589e+16,0.8683054609867901,0.24489850899352084,300.0,13332.23583062301,3.218833034469782e+24,0.0,inf,2.31895354143301e-05,4.274692284320358,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0002763819095477387,dc_series_circuit,0.0,2.751904145399184,0.24489850883805753,8.923326276728306e+16,0.8683054610962097,0.24489850883805753,500.0,55.03808290798367,0.004449619170920164,0.24489850883805753,100000.0,12369.167066628313,8.084618750909863e-05,1.0,0.45,13759.520726995917,4.274692285060283,0.004,5.0265482457e-05,1.0,8.923326276728306e+16,0.8683054610962097,0.24489850883805753,300.0,13332.235818657262,3.2188330315808633e+24,0.0,inf,2.3189535406352907e-05,4.274692285060283,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0002814070351758794,dc_series_circuit,0.0,2.7519041434056906,0.2448985086825954,8.923326283991963e+16,0.8683054612056325,0.2448985086825954,500.0,55.038082868113804,0.004449619171318862,0.2448985086825954,100000.0,12369.167056559714,8.084618757490806e-05,1.0,0.45,13759.52071702845,4.2746922858002305,0.004,5.0265482457e-05,1.0,8.923326283991963e+16,0.8683054612056325,0.2448985086825954,300.0,13332.235806691519,3.2188330286919454e+24,0.0,inf,2.3189535398375836e-05,4.2746922858002305,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0002864321608040201,dc_series_circuit,0.0,2.751904141412208,0.24489850852713413,8.923326291255582e+16,0.8683054613150579,0.24489850852713413,500.0,55.03808282824415,0.004449619171717559,0.24489850852713413,100000.0,12369.167046491168,8.084618764071714e-05,1.0,0.45,13759.520707061038,4.274692286540197,0.004,5.0265482457e-05,1.0,8.923326291255582e+16,0.868305461315058,0.24489850852713413,300.0,13332.235794725766,3.218833025803026e+24,0.0,inf,2.318953539039885e-05,4.274692286540197,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0002914572864321608,dc_series_circuit,0.0,2.751904139418732,0.24489850837167335,8.92332629851918e+16,0.8683054614244847,0.24489850837167335,500.0,55.03808278837463,0.004449619172116254,0.24489850837167335,100000.0,12369.167036422656,8.0846187706526e-05,1.0,0.45,13759.520697093658,4.274692287280172,0.004,5.0265482457e-05,1.0,8.923326298519179e+16,0.8683054614244847,0.24489850837167335,300.0,13332.235782760023,3.2188330229141084e+24,0.0,inf,2.318953538242191e-05,4.274692287280172,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0002964824120603015,dc_series_circuit,0.0,2.7519041374252584,0.24489850821621276,8.923326305782762e+16,0.8683054615339123,0.24489850821621276,500.0,55.03808274850516,0.004449619172514948,0.24489850821621276,100000.0,12369.167026354156,8.084618777233478e-05,1.0,0.45,13759.52068712629,4.274692288020151,0.004,5.0265482457e-05,1.0,8.923326305782762e+16,0.8683054615339123,0.24489850821621276,300.0,13332.235770794277,3.21883302002519e+24,0.0,inf,2.3189535374444993e-05,4.274692288020151,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00030150753768844223,dc_series_circuit,0.0,2.7519041354317877,0.24489850806075242,8.923326313046338e+16,0.8683054616433402,0.24489850806075242,500.0,55.03808270863575,0.004449619172913642,0.24489850806075242,100000.0,12369.167016285672,8.084618783814347e-05,1.0,0.45,13759.520677158936,4.274692288760134,0.004,5.0265482457e-05,1.0,8.923326313046338e+16,0.8683054616433402,0.24489850806075242,300.0,13332.235758828532,3.218833017136272e+24,0.0,inf,2.3189535366468098e-05,4.274692288760134,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0003065326633165829,dc_series_circuit,0.0,2.75190413343832,0.24489850790529236,8.923326320309906e+16,0.8683054617527686,0.24489850790529236,500.0,55.0380826687664,0.004449619173312336,0.24489850790529236,100000.0,12369.1670062172,8.084618790395207e-05,1.0,0.45,13759.5206671916,4.2746922895001225,0.004,5.0265482457e-05,1.0,8.923326320309906e+16,0.8683054617527688,0.24489850790529236,300.0,13332.235746862783,3.2188330142473535e+24,0.0,inf,2.3189535358491216e-05,4.2746922895001225,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00031155778894472364,dc_series_circuit,0.0,2.751904131444851,0.24489850774983216,8.923326327573475e+16,0.868305461862197,0.24489850774983216,500.0,55.03808262889702,0.00444961917371103,0.24489850774983216,100000.0,12369.166996148722,8.08461879697607e-05,1.0,0.45,13759.520657224255,4.274692290240108,0.004,5.0265482457e-05,1.0,8.923326327573475e+16,0.868305461862197,0.24489850774983216,300.0,13332.23573489704,3.2188330113584356e+24,0.0,inf,2.318953535051433e-05,4.274692290240108,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0003165829145728643,dc_series_circuit,0.0,2.7519041294513817,0.24489850759437187,8.923326334837043e+16,0.8683054619716253,0.24489850759437187,500.0,55.03808258902763,0.004449619174109723,0.24489850759437187,100000.0,12369.166986080245,8.084618803556934e-05,1.0,0.45,13759.520647256908,4.274692290980094,0.004,5.0265482457e-05,1.0,8.923326334837043e+16,0.8683054619716253,0.24489850759437187,300.0,13332.235722931293,3.218833008469517e+24,0.0,inf,2.318953534253745e-05,4.274692290980094,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00032160804020100504,dc_series_circuit,0.0,2.751904127457914,0.2448985074389118,8.92332634210061e+16,0.868305462081054,0.2448985074389118,500.0,55.03808254915828,0.004449619174508417,0.2448985074389118,100000.0,12369.166976011773,8.084618810137794e-05,1.0,0.45,13759.52063728957,4.274692291720084,0.004,5.0265482457e-05,1.0,8.92332634210061e+16,0.868305462081054,0.2448985074389118,300.0,13332.235710965542,3.218833005580598e+24,0.0,inf,2.318953533456057e-05,4.274692291720084,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00032663316582914577,dc_series_circuit,0.0,2.7519041254644465,0.24489850728345167,8.923326349364174e+16,0.8683054621904825,0.24489850728345167,500.0,55.03808250928893,0.004449619174907111,0.24489850728345167,100000.0,12369.166965943303,8.084618816718654e-05,1.0,0.45,13759.520627322232,4.274692292460072,0.004,5.0265482457e-05,1.0,8.923326349364174e+16,0.8683054621904824,0.24489850728345167,300.0,13332.235698999793,3.2188330026916796e+24,0.0,inf,2.3189535326583695e-05,4.274692292460072,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00033165829145728645,dc_series_circuit,0.0,2.751904123470979,0.24489850712799158,8.923326356627739e+16,0.868305462299911,0.24489850712799158,500.0,55.03808246941958,0.004449619175305804,0.24489850712799158,100000.0,12369.166955874834,8.084618823299511e-05,1.0,0.45,13759.520617354894,4.274692293200059,0.004,5.0265482457e-05,1.0,8.923326356627739e+16,0.868305462299911,0.24489850712799158,300.0,13332.235687034054,3.218832999802762e+24,0.0,inf,2.318953531860682e-05,4.274692293200059,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0003366834170854272,dc_series_circuit,0.0,2.7519041214775117,0.24489850697253146,8.923326363891304e+16,0.8683054624093397,0.24489850697253146,500.0,55.03808242955023,0.004449619175704497,0.24489850697253146,100000.0,12369.166945806364,8.08461882988037e-05,1.0,0.45,13759.520607387558,4.274692293940049,0.004,5.0265482457e-05,1.0,8.923326363891304e+16,0.8683054624093397,0.24489850697253146,300.0,13332.235675068305,3.2188329969138437e+24,0.0,inf,2.3189535310629944e-05,4.274692293940049,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00034170854271356785,dc_series_circuit,0.0,2.7519041194840437,0.24489850681707137,8.923326371154867e+16,0.8683054625187685,0.24489850681707137,500.0,55.03808238968087,0.004449619176103191,0.24489850681707137,100000.0,12369.166935737892,8.08461883646123e-05,1.0,0.45,13759.520597420218,4.274692294680036,0.004,5.0265482457e-05,1.0,8.923326371154867e+16,0.8683054625187683,0.24489850681707137,300.0,13332.23566310256,3.2188329940249257e+24,0.0,inf,2.3189535302653073e-05,4.274692294680036,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0003467336683417086,dc_series_circuit,0.0,2.751904117490578,0.2448985066616114,8.923326378418432e+16,0.8683054626281971,0.2448985066616114,500.0,55.03808234981155,0.004449619176501884,0.2448985066616114,100000.0,12369.16692566943,8.084618843042085e-05,1.0,0.45,13759.520587452887,4.274692295420027,0.004,5.0265482457e-05,1.0,8.92332637841843e+16,0.8683054626281972,0.2448985066616114,300.0,13332.235651136814,3.218832991136007e+24,0.0,inf,2.31895352946762e-05,4.274692295420027,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00035175879396984926,dc_series_circuit,0.0,2.7519041154971093,0.2448985065061512,8.923326385681995e+16,0.8683054627376258,0.2448985065061512,500.0,55.03808230994218,0.004449619176900578,0.2448985065061512,100000.0,12369.166915600956,8.084618849622945e-05,1.0,0.45,13759.520577485546,4.274692296160014,0.004,5.0265482457e-05,1.0,8.923326385681995e+16,0.8683054627376259,0.2448985065061512,300.0,13332.235639171065,3.218832988247089e+24,0.0,inf,2.318953528669933e-05,4.274692296160014,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00035678391959799,dc_series_circuit,0.0,2.7519041135036426,0.2448985063506912,8.92332639294556e+16,0.8683054628470541,0.2448985063506912,500.0,55.03808227007285,0.004449619177299272,0.2448985063506912,100000.0,12369.166905532487,8.084618856203803e-05,1.0,0.45,13759.520567518211,4.274692296900004,0.004,5.0265482457e-05,1.0,8.92332639294556e+16,0.8683054628470541,0.2448985063506912,300.0,13332.235627205318,3.2188329853581703e+24,0.0,inf,2.318953527872245e-05,4.274692296900004,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00036180904522613067,dc_series_circuit,0.0,2.751904111510175,0.24489850619523104,8.923326400209125e+16,0.8683054629564827,0.24489850619523104,500.0,55.03808223020349,0.004449619177697965,0.24489850619523104,100000.0,12369.166895464017,8.084618862784662e-05,1.0,0.45,13759.520557550873,4.274692297639991,0.004,5.0265482457e-05,1.0,8.923326400209125e+16,0.8683054629564827,0.24489850619523104,300.0,13332.235615239573,3.2188329824692523e+24,0.0,inf,2.3189535270745575e-05,4.274692297639991,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0003668341708542714,dc_series_circuit,0.0,2.751904109516708,0.24489850603977098,8.923326407472686e+16,0.8683054630659117,0.24489850603977098,500.0,55.03808219033415,0.004449619178096658,0.24489850603977098,100000.0,12369.16688539555,8.084618869365519e-05,1.0,0.45,13759.520547583537,4.27469229837998,0.004,5.0265482457e-05,1.0,8.923326407472686e+16,0.8683054630659116,0.24489850603977098,300.0,13332.235603273828,3.2188329795803344e+24,0.0,inf,2.3189535262768707e-05,4.27469229837998,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00037185929648241207,dc_series_circuit,0.0,2.75190410752324,0.24489850588431092,8.923326414736253e+16,0.8683054631753401,0.24489850588431092,500.0,55.0380821504648,0.004449619178495352,0.24489850588431092,100000.0,12369.166875327079,8.08461887594638e-05,1.0,0.45,13759.520537616201,4.274692299119968,0.004,5.0265482457e-05,1.0,8.923326414736253e+16,0.8683054631753401,0.24489850588431092,300.0,13332.235591308083,3.2188329766914164e+24,0.0,inf,2.3189535254791828e-05,4.274692299119968,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0003768844221105528,dc_series_circuit,0.0,2.751904105529772,0.24489850572885075,8.923326421999818e+16,0.8683054632847688,0.24489850572885075,500.0,55.03808211059544,0.0044496191788940456,0.24489850572885075,100000.0,12369.166865258607,8.08461888252724e-05,1.0,0.45,13759.52052764886,4.2746922998599555,0.004,5.0265482457e-05,1.0,8.923326421999818e+16,0.8683054632847688,0.24489850572885075,300.0,13332.235579342334,3.218832973802498e+24,0.0,inf,2.3189535246814953e-05,4.2746922998599555,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0003819095477386935,dc_series_circuit,0.0,2.751904103536305,0.24489850557339066,8.923326429263381e+16,0.8683054633941977,0.24489850557339066,500.0,55.0380820707261,0.004449619179292739,0.24489850557339066,100000.0,12369.16685519014,8.084618889108096e-05,1.0,0.45,13759.520517681523,4.274692300599944,0.004,5.0265482457e-05,1.0,8.923326429263381e+16,0.8683054633941977,0.24489850557339066,300.0,13332.23556737659,3.21883297091358e+24,0.0,inf,2.3189535238838085e-05,4.274692300599944,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0003869346733668342,dc_series_circuit,0.0,2.751904101542838,0.2448985054179306,8.923326436526947e+16,0.8683054635036259,0.2448985054179306,500.0,55.03808203085675,0.004449619179691433,0.2448985054179306,100000.0,12369.166845121668,8.084618895688957e-05,1.0,0.45,13759.520507714187,4.274692301339934,0.004,5.0265482457e-05,1.0,8.923326436526947e+16,0.868305463503626,0.2448985054179306,300.0,13332.235555410842,3.218832968024661e+24,0.0,inf,2.3189535230861203e-05,4.274692301339934,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0003919597989949749,dc_series_circuit,0.0,2.75190409954937,0.2448985052624705,8.923326443790509e+16,0.8683054636130549,0.2448985052624705,500.0,55.0380819909874,0.004449619180090126,0.2448985052624705,100000.0,12369.1668350532,8.084618902269815e-05,1.0,0.45,13759.52049774685,4.274692302079922,0.004,5.0265482457e-05,1.0,8.92332644379051e+16,0.8683054636130548,0.2448985052624705,300.0,13332.235543445095,3.218832965135743e+24,0.0,inf,2.318953522288433e-05,4.274692302079922,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0003969849246231156,dc_series_circuit,0.0,2.7519040975559026,0.2448985051070104,8.923326451054074e+16,0.8683054637224835,0.2448985051070104,500.0,55.03808195111805,0.004449619180488819,0.2448985051070104,100000.0,12369.166824984732,8.084618908850673e-05,1.0,0.45,13759.520487779513,4.274692302819912,0.004,5.0265482457e-05,1.0,8.923326451054075e+16,0.8683054637224834,0.2448985051070104,300.0,13332.235531479348,3.218832962246824e+24,0.0,inf,2.3189535214907456e-05,4.274692302819912,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0004020100502512563,dc_series_circuit,0.0,2.7519040955624354,0.24489850495155033,8.923326458317642e+16,0.8683054638319119,0.24489850495155033,500.0,55.0380819112487,0.0044496191808875134,0.24489850495155033,100000.0,12369.16681491626,8.084618915431533e-05,1.0,0.45,13759.520477812175,4.2746923035599,0.004,5.0265482457e-05,1.0,8.923326458317642e+16,0.8683054638319119,0.24489850495155033,300.0,13332.235519513602,3.218832959357906e+24,0.0,inf,2.318953520693058e-05,4.2746923035599,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.000407035175879397,dc_series_circuit,0.0,2.7519040935689683,0.2448985047960902,8.923326465581203e+16,0.8683054639413407,0.2448985047960902,500.0,55.03808187137936,0.004449619181286206,0.2448985047960902,100000.0,12369.166804847795,8.084618922012388e-05,1.0,0.45,13759.52046784484,4.274692304299888,0.004,5.0265482457e-05,1.0,8.923326465581203e+16,0.8683054639413407,0.2448985047960902,300.0,13332.235507547855,3.218832956468988e+24,0.0,inf,2.3189535198953712e-05,4.274692304299888,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0004120603015075377,dc_series_circuit,0.0,2.7519040915755006,0.24489850464063015,8.923326472844768e+16,0.868305464050769,0.24489850464063015,500.0,55.03808183151001,0.0044496191816849,0.24489850464063015,100000.0,12369.166794779325,8.084618928593247e-05,1.0,0.45,13759.520457877503,4.274692305039877,0.004,5.0265482457e-05,1.0,8.923326472844768e+16,0.868305464050769,0.24489850464063015,300.0,13332.235495582112,3.21883295358007e+24,0.0,inf,2.3189535190976834e-05,4.274692305039877,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0004170854271356784,dc_series_circuit,0.0,2.7519040895820335,0.2448985044851701,8.923326480108331e+16,0.8683054641601979,0.2448985044851701,500.0,55.038081791640664,0.004449619182083594,0.2448985044851701,100000.0,12369.166784710853,8.084618935174108e-05,1.0,0.45,13759.520447910165,4.2746923057798645,0.004,5.0265482457e-05,1.0,8.923326480108331e+16,0.8683054641601978,0.2448985044851701,300.0,13332.235483616365,3.2188329506911517e+24,0.0,inf,2.3189535182999962e-05,4.2746923057798645,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.0004221105527638191,dc_series_circuit,0.0,2.7519040875885654,0.2448985043297099,8.923326487371896e+16,0.8683054642696264,0.2448985043297099,500.0,55.03808175177131,0.004449619182482286,0.2448985043297099,100000.0,12369.166774642385,8.084618941754966e-05,1.0,0.45,13759.520437942827,4.274692306519853,0.004,5.0265482457e-05,1.0,8.923326487371896e+16,0.8683054642696264,0.2448985043297099,300.0,13332.23547165062,3.218832947802234e+24,0.0,inf,2.3189535175023087e-05,4.274692306519853,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
0.00042713567839195983,dc_series_circuit,0.0,2.751904085595098,0.2448985041742498,8.923326494635461e+16,0.8683054643790552,0.2448985041742498,500.0,55.03808171190195,0.0044496191828809805,0.2448985041742498,100000.0,12369.166764573913,8.084618948335826e-05,1.0,0.45,13759.520427975487,4.274692307259842,0.004,5.0265482457e-05,1.0,8.923326494635461e+16,0.8683054643790551,0.2448985041742498,300.0,13332.235459684869,3.2188329449133147e+24,0.0,inf,2.3189535167046215e-05,4.274692307259842,ambipolar_diffusion,0.0,0.0,0.0,3230.0,0,0,0,0,0.0
